0.21670321095172368,0.18561162260955133,0.24505274795213539
0.019941439165314323,0.24386087103836082,0.0527257445860351
0.05215888951018352,0.20606092018704655,0.004292226265182303
0.11892396304174938,0.22271763220796836,0.048986840013057614
0.15583346390937805,0.2171021113572255,0.20205885063365966
0.05985615168349398,0.07610261911190075,0.09750370100126385
0.03379393771690781,0.1734763279416216,0.08350135780158366
0.13184270088913022,0.20634462581567922,0.23196777387006667
0.20368341318073838,0.18607904637004288,0.2091115489695505
0.15844043325201446,0.12703564434358727,0.04182895454668062
0.20029834788784365,0.19250779119558437,0.21292277918165758
0.19292518862083274,0.1993931876761428,0.08800608125051476
0.020714387533387613,0.016738172850887745,0.01735867074869113
0.05341334748933657,0.13594286218653873,0.21952712895939924
0.2266922109433167,0.1971524894264464,0.012333620949187801
0.08131090504569907,0.10169292087245496,0.07321442217449234
0.16690388920757132,0.12853168527570366,0.12650731598387946
0.10735190412955026,0.09584402959241772,0.19213014799868885
0.12482502074637358,0.22047149051520734,0.22347537162324924
0.11455902514300789,0.060456906597870536,0.10379060486191896
0.055221164966265085,0.1517327548437015,0.09245203307268454
0.08982862118154003,0.22823228877383558,0.12494395265004637
0.04189597445196952,0.1543653370098823,0.09007698704498485
0.113373260989795,0.040082074919919025,0.027127150071483114
0.03673394626439083,0.1899773694978196,0.02935831931333932
0.1831506514222289,0.10602056124819256,0.1422604962396371
0.22862652702808112,0.13252544278977085,0.0015434493139387662
0.0347181491846629,0.15520685136892468,0.17353231352279683
0.06527569103689462,0.11158731171363542,0.06357919618271521
0.12306986423367178,0.22394547537563822,0.15694576461740395
0.21937489478119265,0.23870222869885116,0.105563338459848
0.024173676701600033,0.023915372626252457,0.09866238386639511
0.1076202770533096,0.11832395453839095,0.1405811964957873
0.10971005596650688,0.1977566337560995,0.16304351697905858
0.19934355031770393,0.0678701195301907,0.1410316572811833
0.10834579704588287,0.1199015352376977,0.0537669622425507
0.17531627977616804,0.03675558882557026,0.09704261603599434
0.15252208260435252,0.1477867304455752,0.15313044393261577
0.08407969245341193,0.04799673951533903,0.031014128113333067
0.14780864666080445,0.19151730307768255,0.20253847765162422
0.0567253175861295,0.153641852455069,0.03846061121778507
0.09632960127103007,0.18895281652652451,0.174941323332956
0.00370477328636154,0.11493787710021666,0.05599674651449582
3.9982600024512926E-4,0.021928584956835223,0.1397340238915035
0.022389246408922286,0.22264692323326266,0.05796509149951648
0.2134675328353236,0.05788194037833827,0.07425370212513235
0.16873323681261612,0.07248190281409692,0.20036965018537486
0.10372354913384191,0.12808842448516664,0.10780219181347397
0.21361848168951228,0.005288937968373542,0.19458615199047585
0.18964234260338428,0.00868418571758231,0.18317975733467778
0.2459518048225204,0.013756686886832986,0.029986611712757794
0.12443697435014886,0.18691092950278662,0.20349938984067306
0.10314874613286346,0.12431617133019993,0.008958185628195614
0.07845767553872576,0.20191385782167975,0.10485861924657058
0.14162949516035805,0.029089048470542306,0.21572187931461448
0.19030328024625345,0.034890717851847136,0.06691972507433497
0.08785619470165548,0.10267136734485469,0.0013675148687799232
0.10155085111984027,0.14646461536634173,0.06707577216416039
0.22531496300423756,0.07897120823745821,0.06721344504495594
0.019090834898278036,0.012461625283681582,0.0504893427922706
0.18685095658899067,0.23586371240170306,0.06116189294785171
0.027975198484051472,0.08153687218384911,0.06855673590041159
0.030651412151766422,0.11904071506372743,0.18243693072893621
0.23618087030160112,0.2166245293114768,0.17529071153679948
0.22378662746613398,0.1499136477155086,0.21783886270483468
0.027840027275249785,0.005395963899002015,0.22259051763582885
0.09000092700988241,0.07691965940272849,0.05239697687919617
0.08021692326666824,0.13479815351578175,0.046584183930885675
0.01992840873729365,0.031068996588409337,0.1626164307984731
0.11128473123029708,0.11940709079896844,0.06323400350658856
0.047218554200495255,0.098386084308239,0.18605298979414842
0.03328738973825715,0.15945796708604731,0.06958363610585067
0.014415136968017633,0.07721148913517467,0.07496329161083146
0.03461522338505385,0.00978807062985762,0.11963158069148105
0.04765316396243996,0.10266488305032728,0.0386136338051393
0.17897829793197675,0.12692712323762653,0.030420031567093636
0.11023048412436706,0.21428103592207282,0.22142712313147164
0.13087051282700388,0.18566372778223145,0.03395516049695052
0.1263755669144069,0.11362733476615347,0.2365397503878706
0.038166635585941855,0.03466970562385294,0.13579107789310502
0.16866629050353815,0.04414080498190118,0.09414838839178702
0.15221413476914067,0.13033550014195316,0.1481277925976099
0.15474607116143463,0.06537812678122593,0.04498765382258185
0.008645167425135658,0.21961040749457303,0.18804715663964197
0.1915159558998756,0.09308929018000783,0.023683334910097747
0.14635958423829404,0.05319773893348942,0.06383986837562045
0.11173221139304473,0.06708538358200972,0.21800517519430354
0.09057803061056088,0.025366098256480563,0.2104032591936344
0.08887843688757807,0.21269635761174932,0.23518375188140234
0.1287408825857081,0.05243703297829777,0.18940009743432654
0.019873771362545395,0.20297387747179815,0.058560054213906615
0.0653819397013419,0.09882350646446306,0.02959333685769308
0.0312835636288365,0.1967983853346617,0.21859235658886095
0.10632887690965523,0.16354359355033576,0.22568410642236397
0.0764661633817875,0.08915345983805173,0.19443564526662233
0.21091116454192568,0.1862336273044089,0.07059832267786223
0.2278667556069639,0.07033339810421588,0.052311482430643375
0.10787072729577082,0.025743749266927768,0.16185181348159805
0.0683944773445643,0.10939423075762544,0.24717137462648225
0.2307951100130165,0.14591726750260028,0.17008063769011866
0.057526556998652584,0.0772301256578673,0.20578918005731744
0.02889465178493497,0.14773019042712232,0.149600235341438
